"","symRSQ","rgccaRSQ","sgccaRSQ","prmRSQ","corrupt1","corrupt2","corrupt3","nTrueEmbeddings","nForSim"
"16",0.439368750636714,0.30054199561473,0.378181848044538,0.0148823071519057,0.822405597008765,0.278877531923354,0.378908155299723,20,358
"17",0.505979023297046,0.244611407503067,0.325216816997708,0.016950631143252,0.382746345363557,0.101697526872158,0.498994036205113,16,239
"18",0.448821138556339,0.476074858969418,0.487545156122575,0.00108067624687796,0.593975476548076,0.854163099266589,0.817948744632304,21,394
"19",0.629652155658994,0.584246693768143,0.610320351851101,0.0256956693727603,0.531561861746013,0.848002181388438,0.815163474529982,15,225
"20",0.589364031474132,0.574823201006384,0.631717335166447,0.00268874118131744,0.89456695523113,0.383073377422988,0.776265232264996,20,413
"21",0.481744511326206,0.400826321560464,0.424489898976203,0.000480866212760078,0.530791392922401,0.687517928518355,0.40068127438426,12,383
"22",0.467783620434676,0.510309664713604,0.494342717311942,0.0337344995990579,0.826799105107784,0.871600263565779,0.156974727660418,21,279
"23",0.436913198343056,0.402341878127633,0.393342607460417,0.0103934651539071,0.16048416942358,0.660371824540198,0.625790578499436,18,335
"24",0.554522752677056,0.511459913085051,0.540257822588242,0.0405395728952872,0.129669528082013,0.169585317745805,0.122720448113978,25,276
"25",0.409693621879637,0.287338770231485,0.380594555044674,0.00611533814185498,0.876880664378405,0.686052508093417,0.116967087239027,6,303
"26",0.417833234579801,0.295660789925771,0.192686681356382,0.00173106692893377,0.68826034963131,0.669386587664485,0.251778477057815,19,150
"27",0.474148500570386,0.363336270465502,0.446730557125625,0.000383599505687939,0.690437062829733,0.357147102430463,0.533344326540828,19,473
"28",0.62370347552732,0.613181357216094,0.694456226136815,0.031628717766112,0.620295972749591,0.843651887960732,0.458144040219486,6,168
"29",0.636009105803206,0.537719755681767,0.687258593145159,0.0622259761999955,0.519464167207479,0.826605805382133,0.627778280712664,11,217
"30",0.54768435213864,0.245801608903444,0.361962147639716,0.0535008638264557,0.303260792605579,0.738381074182689,0.585218067467213,20,217
"31",0.465656920222987,0.461858595850193,0.526921066150372,0.00625427438094238,0.728242911025882,0.203183805570006,0.404432828724384,18,324
"32",0.418908109615615,0.388399824920856,0.524980373796632,8.50090003023273e-05,0.35012213923037,0.562464787252247,0.449341815151274,8,321
"33",0.251999335077914,0.0877313325725175,0.268563043104229,1.3828642257935e-05,0.436591985821724,0.138570640608668,0.368012458831072,22,309
"34",0.334529570450818,0.208279055242176,0.392154570116717,0.0410344281693542,0.154400155693293,0.815586290881038,0.219295268692076,15,309
"35",0.696461566826266,0.450667193983883,0.692674333583416,0.000570181471247793,0.585193571634591,0.342751315236092,0.50008810441941,7,405
"36",0.586154512307116,0.405381969992872,0.349633394596894,0.0010313527246256,0.252258849143982,0.720622512884438,0.881369163282216,24,345
"37",0.500895107968697,0.1316114079176,0.34229890230554,0.023552639390423,0.439833203144372,0.460210360214114,0.25088798943907,7,330
"38",0.0870134877821341,0.0140371594574183,0.118994380725365,0.0304625840887616,0.167959532886744,0.774189507029951,0.24917690679431,25,300
"39",0.608686398109982,0.337833972181134,0.454043440551608,0.000424051797791793,0.27911452036351,0.640758986398578,0.832931230217218,25,305
"40",0.482688700650622,0.238947884808868,0.36697276127582,0.00531299118420078,0.1590436687693,0.833552009426057,0.454752379097044,24,358
"41",0.51199622995669,0.382829058491119,0.503186954954368,0.00840391526894831,0.484788319095969,0.291712993569672,0.822237602621317,20,256
"42",0.556410135042568,0.358507743751705,0.511858027221582,0.0219126394193858,0.301276343688369,0.627032987400889,0.395181377977133,20,430
"43",0.65792937498457,0.578091797243529,0.574131284356983,5.52139209922143e-05,0.721411227248609,0.882300652377307,0.3360351504758,17,317
"44",0.633708318629736,0.462025876089834,0.584978389409612,0.00095230408840842,0.615534189343452,0.849510670825839,0.128915881365538,9,372
"45",0.61313402515677,0.522788496131429,0.588719287021426,0.00748632643010515,0.141022819280624,0.289672977663577,0.356921988725662,12,347
"46",0.351405565235849,0.212806869991698,0.422803589835628,0.000707703002978745,0.376905135624111,0.515211427398026,0.279985498078167,19,248
"47",0.428165807612968,0.501501098641373,0.517948539126346,0.0404124285485473,0.873816136829555,0.12294691465795,0.305329959653318,12,480
"48",0.535343053258258,0.591569650323762,0.562433880394532,0.00273593051331516,0.471881030872464,0.522434009797871,0.801445554196835,19,336
"49",0.725596711813013,0.637064728775356,0.704244400642284,0.0107583598164742,0.665633324533701,0.619892229326069,0.866628991253674,13,293
"50",0.587834137342566,0.345281815983076,0.56595396091291,0.0104647539122802,0.434410242550075,0.679920428618789,0.409974109940231,16,364
"51",0.508581689984302,0.356666608188352,0.475377230043224,9.91299072561076e-05,0.347693638689816,0.858749776892364,0.48609395455569,18,381
"52",0.438369462954532,0.0654532396802047,0.136185908409598,0.000208511707373177,0.156943885236979,0.22315275426954,0.109427878446877,18,241
"53",0.392503100692882,0.31791033752847,0.36556762450566,0.00736884672858094,0.442524178884923,0.188312608189881,0.568013161420822,17,336
"54",0.553761033666771,0.0782009873769945,0.312845185739914,0.000193451501103993,0.827288680523634,0.439338129200041,0.223768702894449,15,471
"55",0.410488174405146,0.187688869949467,0.338546044894568,0.00243031816630723,0.268151920475066,0.335322723351419,0.416418846510351,12,330
"56",0.522743544262301,0.537470940214099,0.561318650609173,0.0137333596503304,0.293745595030487,0.814936946518719,0.873943589627743,12,301
"57",0.577820764193399,0.406772768617862,0.540933641683108,0.00391493839642646,0.100226580165327,0.461299881897867,0.263626668043435,7,264
"58",0.492289391023667,0.364502853896787,0.433578117219692,0.00013593662178909,0.750790430232882,0.386826422810555,0.632685882598162,17,284
"59",0.611949746795321,0.26120970849777,0.45002137921813,0.0253856053812167,0.526951213367283,0.85852648448199,0.23626919798553,5,171
"60",0.241047524720244,0.0679834376135713,0.154954811568022,0.0210765378168042,0.136840878240764,0.430837310478091,0.153670559450984,5,378
"61",0.518071641251794,0.387768829107026,0.478090567151587,0.000306989537907572,0.788996493630111,0.294536794535816,0.537001184001565,20,290
"62",0.557764321435361,5.97102712373071e-05,0.10709024086297,0.0022791798883656,0.292824274860322,0.878860669210553,0.188285100832582,13,384
"63",0.648632041269752,0.631905968076808,0.72597409027156,0.000375172492584182,0.73063261192292,0.494256144016981,0.496094350330532,21,426
"64",0.261629099150799,0.121234700086594,0.0510543583554501,0.16898409621496,0.32597758024931,0.250394508056343,0.420065531507134,21,183
"65",0.33514630699484,0.159812567642753,0.391080548520454,0.0224309502532799,0.858158621005714,0.327998207136989,0.425768608786166,16,224
"66",0.452828433636637,0.211256180024062,0.400317684596816,0.0187993256531763,0.453018905036151,0.640667020529509,0.452726487442851,17,506
"67",0.499855707430381,0.394140321436111,0.543582395303469,4.11916881582971e-06,0.186267693899572,0.58751232046634,0.418060159496963,24,418
"68",0.520717639253581,0.440940929417988,0.393353301220279,0.0181242640858842,0.469651770032942,0.27798166628927,0.246774776093662,19,435
"69",0.512832801721864,0.381193762149349,0.428005383535426,0.00761900161368889,0.10998451448977,0.534824766218662,0.527516762167215,8,326
"70",0.434879113070005,0.260186797447723,0.52241607460703,0.0632821195231329,0.67768009249121,0.647108986787498,0.881515607982874,17,197
"71",0.713879019022198,0.667337384816666,0.682346119437703,0.0172610898738118,0.30038944799453,0.237956895492971,0.212743468955159,25,285
"72",0.464818367936637,0.0443790963068551,0.330786782282328,0.00417120405720329,0.301183733344078,0.487117690779269,0.697051862627268,15,430
"73",0.556099477533113,0.249758126621413,0.534509309466627,0.00325480446547162,0.856906381621957,0.394736540876329,0.439644074998796,8,308
"74",0.468897181246393,0.256116297011708,0.384064993077656,0.0129715453604301,0.670281232520938,0.216195668280125,0.510102751478553,20,363
"75",0.47657560341125,0.47243069838571,0.512149963257713,0.00320897796056788,0.749043489806354,0.798577748052776,0.163123729266226,19,257
"76",0.484740753966208,0.370619916140475,0.581772650422497,0.00148669829948234,0.643760495632887,0.488307580724359,0.490395495668054,18,345
"77",0.274660577979467,0.0488429930688627,0.0886396795793668,0.0282762199603656,0.423349720239639,0.593302112445235,0.125849596224725,8,276
"78",0.337247729840773,0.166022141598418,0.240153541495727,0.000659478809036356,0.154781795479357,0.177558309584856,0.499330884218216,13,377
"79",0.534902291583144,0.336408775519177,0.531540284135714,0.000273406618803122,0.565448358654976,0.564500110223889,0.742823904938996,12,409
"80",0.469426476485691,0.0290133020240352,0.259295257499687,0.00368386620208351,0.446261796168983,0.785167413949966,0.269498382508755,15,308
"81",0.602546413922538,0.558788262246513,0.6270887366707,0.0164443278166792,0.240054664388299,0.322346409782767,0.25835579726845,14,237
"82",0.465727554022581,0.291137280321511,0.281301104245019,0.00347885309296153,0.271274796314538,0.7504075743258,0.317096708714962,13,222
"83",0.267359586921645,0.263682629881548,0.27749133701365,0.0232081538931473,0.605568536929786,0.691772922873497,0.751863316260278,21,130
"84",0.579423688488084,0.586972265741112,0.562166202930219,0.0086382735657077,0.576613921299577,0.507570577599108,0.126981663145125,14,378
"85",0.44064389897939,0.244498641190429,0.441601070309138,0.000942003341281028,0.609812983497977,0.151478105597198,0.629206085763872,12,319
"86",0.582115318301818,0.444658339889214,0.503980519434783,0.0190283054993684,0.335844143480063,0.324085325561464,0.842678627185524,24,377
"87",0.358174020368868,0.196524293770237,0.237756026328088,0.0212747819580324,0.469705232419074,0.423733712732792,0.27515785060823,17,149
"88",0.681483686714053,0.705221739590798,0.719837366483992,0.00701051472917625,0.152985704131424,0.26315937731415,0.292295865900815,9,302
"89",0.632347242931029,0.295477295912364,0.723562265811417,0.0148197433530533,0.656225926242769,0.132243783399463,0.685767588205636,7,204
"90",0.614529944164972,0.424033446776514,0.592271123229641,0.0490012897669299,0.631011806428432,0.64840333070606,0.684772263281047,15,326
"91",0.481029162474233,0.327907907329129,0.47162886101363,0.00381864223836273,0.113769295997918,0.878627155348659,0.535379799827933,22,324
"92",0.457007232072974,0.0671283342753714,0.476281754919686,0.00131652990699563,0.55766435302794,0.394173405505717,0.530213471874595,25,202
"93",0.276010337516033,0.263062382596483,0.433679248222673,0.0390089441364334,0.356044120341539,0.226926992088556,0.535243632644415,13,294
"94",0.624916032476443,0.578286330200002,0.668982247356921,0.00460296394879615,0.529118394851685,0.749254440516233,0.536724865995348,17,412
"95",0.44396584676084,0.271110715228286,0.436839440780205,8.94108016512848e-06,0.129502647183836,0.720347709581256,0.43322352655232,10,238
"96",0.43938447159489,0.214829751893797,0.398062109699398,0.0101632270685825,0.3888925479725,0.25500318929553,0.255816904269159,11,326
"97",0.368261099338391,0.273749883711143,0.301835992177041,0.0113358169010142,0.260880401358008,0.287359902821481,0.71197177618742,13,181
"98",0.560438879103046,0.459972083654932,0.566754553822022,0.0101259589379786,0.442894400842488,0.254106513038278,0.334757517278194,10,313
"99",0.706405169485256,0.527581171872194,0.494021558546621,0.0542185385723696,0.552061053737998,0.644062386453152,0.125432609580457,10,337
"100",0.609575699254108,0.201916104827467,0.393888924231565,0.00292467956807344,0.552768488973379,0.856265970133245,0.396554940752685,23,280
"101",0.630187817439025,0.497048652618783,0.548861671617379,0.0216331616117038,0.410561130195856,0.806332440301776,0.663048709370196,25,294
"102",0.554808525578762,0.605463692559712,0.639175816961478,0.00415294363004976,0.852512205205858,0.650521773472428,0.831657188199461,15,334
"103",0.592739075146689,0.425402015154008,0.554842218037964,0.0576064530707764,0.595488282851875,0.606201159022749,0.831603435613215,20,257
"104",0.315541504880694,0.259447420093618,0.395347060438571,0.00291609892619085,0.499756676517427,0.445257890596986,0.407371507026255,24,292
"105",0.523541079917334,0.212122598317998,0.501156946708329,0.0268106502430414,0.522510397806764,0.354443925619125,0.803683219850063,14,217
"106",0.415254757564255,0.213753015576851,0.454916790089812,0.00238461594950868,0.822649046964943,0.437789992429316,0.891700878739357,21,245
"107",0.43444048653616,0.370044670106331,0.613984947392843,0.0109869556061716,0.266242249123752,0.85000001527369,0.646548399887979,7,321
"108",0.647637524135569,0.625209680720256,0.725311962828203,0.00387609557519385,0.517811167240143,0.708523855358362,0.686260973662138,22,311
"109",0.171822870681969,0.0196647507377132,0.135051397560783,0.0157163080493907,0.444503442011774,0.783247891813517,0.651566127873957,19,163
"110",0.411885246266706,0.130551193704725,0.288982317370882,0.00014681469882754,0.635657954402268,0.532076355628669,0.44542015902698,24,343
"111",0.34924913486609,0.2684031696791,0.378644405525776,0.0042894294569927,0.284206043370068,0.150225963629782,0.50858482401818,15,339
"112",0.634579807399846,0.521490538759571,0.626592559497463,0.000298673009594582,0.559172410145402,0.688973595760763,0.609053887799382,22,295
"113",0.354559261029595,0.314834663437225,0.494927911559694,0.000743037123771857,0.196490853093565,0.526014595665038,0.482414075359702,15,331
"114",0.237900155827878,0.254115342834417,0.315416751242309,0.0267422666412361,0.580677751079202,0.277273132838309,0.357150959223509,21,333
"115",0.444482191722554,0.186173713767382,0.127296733404578,0.0128770317891419,0.147566566243768,0.488094978407025,0.590569797158241,7,371
"116",0.618043030090702,0.563499695885594,0.561956930511183,0.0322852076095637,0.6726812152192,0.648107072152197,0.258920295536518,16,372
"117",0.495225633879678,0.50944487769084,0.509535722094019,0.0228015554125766,0.16965392138809,0.546612255088985,0.534306688606739,20,366
"118",0.0812364978925622,0.0169160334019957,0.0132858716526127,0.0565283698343403,0.356716938503087,0.228720158711076,0.388296953588724,8,186
"119",0.530636657395345,0.0507059365488299,0.155943686123964,0.000183008760582618,0.27096149250865,0.220793476328254,0.332708527520299,25,149
"120",0.476280990862383,0.361353074184439,0.596779951451762,0.00236375179637068,0.452771017514169,0.768893140554428,0.88946987837553,14,298
